naics_code,earnings_seasonal_amplitude,peak_quarter_earnings,peak_excess_earnings,trough_quarter_earnings,trough_excess_earnings,n_earnings_excess_obs,earnings_seasonal_index,sector_2d,sector_label,idio_earnings_seasonal_amplitude,idio_peak_quarter_earnings,idio_peak_excess_earnings,idio_trough_quarter_earnings,idio_trough_excess_earnings,idio_n_earnings_excess_obs,idio_earnings_seasonal_index
611620,0.1668845719766251,4,0.10670356025134863,3,-0.060181011725276456,23,0.30121232988670954,61,Educational services,0.03539152120802625,4,0.021508585384049886,1,-0.013882935823976365,23,0.06351382919835266
621340,0.16650171316871226,4,0.10020879809430269,1,-0.06629291507440956,23,0.3005213025965103,62,Health care & social assistance,0.05306894221117393,2,0.01810013327563344,1,-0.034968808935540496,24,0.09523783144346297
312130,0.16619833590165106,4,0.07724038626947255,1,-0.08895794963217851,23,0.29997373266620564,31,Manufacturing - food/textiles,0.10858608375516127,2,0.050952240261851814,1,-0.05763384349330945,24,0.19486921560690812
112340,0.16616406311571053,4,0.0865329473008559,1,-0.07963111581485462,23,0.2999118732289755,11,"Agriculture, forestry, fishing",0.08708932268887862,3,0.03878231301289306,1,-0.04830700967598556,24,0.15629100353581932
337211,0.1661168064113286,4,0.10131900842644978,1,-0.06479779798487881,23,0.2998265789332773,33,Manufacturing - metals/machinery,0.05251423266178928,3,0.01904054081577953,1,-0.03347369184600975,24,0.09424234646932961
711320,0.16592483667060315,4,0.06927047437338148,3,-0.09665436229722169,23,0.29948009002668285,71,"Arts, entertainment & recreation",0.08920224563015128,2,0.040685738776985364,3,-0.04851650685316591,24,0.1600828672992463
621399,0.1658144489341441,4,0.1015804856286128,1,-0.06423396330553129,23,0.2992808496361787,62,Health care & social assistance,0.049295367927976286,4,0.01638551076131406,1,-0.032909857166662226,23,0.08846575315155962
331512,0.16525888279919854,4,0.10563875435011885,1,-0.0596201284490797,23,0.29827810044294256,33,Manufacturing - metals/machinery,0.04873980179303075,4,0.020443779482820112,1,-0.02829602231021064,23,0.0874687309440113
311351,0.16474059794590695,4,0.11814057404133992,2,-0.046600023904567044,23,0.2973426407635013,31,Manufacturing - food/textiles,0.07415512697311304,4,0.032945599174041176,2,-0.04120952779907186,23,0.13307922089781007
424480,0.16446130159104994,4,0.1125162610104601,3,-0.05194504058058985,23,0.2968385348130296,42,Wholesale trade,0.04477322950783179,4,0.027321286143161358,1,-0.01745194336467043,23,0.08035029731850463
332215,0.16431936831193733,4,0.10602400070410022,3,-0.05829536760783713,23,0.29658235742536815,33,Manufacturing - metals/machinery,0.035162444889177455,4,0.020829025836801476,2,-0.014333419052375979,23,0.06310272750811363
561330,0.16426345271351897,4,0.10335829416002623,1,-0.060905158553492746,23,0.2964814345690662,56,Administrative & waste services,0.04774437170735118,4,0.018163319292727492,1,-0.029581052414623686,23,0.08568232633966737
335312,0.16412552891254903,4,0.10466078374635523,3,-0.059464745166193794,23,0.2962324939453469,33,Manufacturing - metals/machinery,0.0335655399483378,4,0.019465808879056495,2,-0.014099731069281307,23,0.060236912640695806
336612,0.16409158344880884,4,0.09717336857606895,1,-0.06691821487273988,23,0.2961712252965967,33,Manufacturing - metals/machinery,0.06295101943580793,2,0.027356910701937107,1,-0.035594108733870825,24,0.11297226453779385
525120,0.16395754680433225,4,0.10274878760160487,3,-0.06120875920272737,23,0.29592930065674056,52,Finance & insurance,0.0312525242981356,4,0.017553812734306132,2,-0.013698711563829468,23,0.056085961341469294
337121,0.16392925304737077,4,0.09687709239103973,1,-0.06705216065633103,23,0.2958782328536796,33,Manufacturing - metals/machinery,0.0539971594985731,2,0.01826910498111113,1,-0.03572805451746197,24,0.09690361557024017
333611,0.16369885864214567,4,0.0699100361820634,3,-0.09378882246008229,23,0.2954623907253825,33,Manufacturing - metals/machinery,0.07887364334631483,1,0.033222676330288324,3,-0.04565096701602651,23,0.14154709774423407
311340,0.16368160478794525,4,0.09682482721395848,3,-0.06685677757398678,23,0.2954312489993279,31,Manufacturing - food/textiles,0.05075215750328709,2,0.02864376450559456,1,-0.02210839299769253,24,0.09108011617145852
449110,0.16317123587509236,4,0.10360244080383173,1,-0.059568795071260616,23,0.29451007691300884,44,Retail trade - general,0.04737046436148482,3,0.019125775429093266,1,-0.028244688932391557,24,0.08501131004845525
312113,0.16300448536583295,2,0.11023354840827505,1,-0.05277093695755789,24,0.2942091065548211,31,Manufacturing - food/textiles,0.2440329717211313,2,0.11562404451377023,4,-0.12840892720736108,24,0.4379429862186121
311412,0.16287603627601097,4,0.11092390146670407,1,-0.0519521348093069,23,0.2939772669715759,31,Manufacturing - food/textiles,0.04636056712514622,4,0.02572892659940533,2,-0.020631640525740885,23,0.08319894261164237
325991,0.16277617157566687,4,0.10954226738567305,3,-0.05323390418999382,23,0.2937970197581409,32,Manufacturing - paper/chemicals,0.04008308750967373,4,0.02434729251837431,2,-0.015735794991299422,23,0.07193334129007953
336310,0.16276031836093843,4,0.10268938905038781,1,-0.06007092931055062,23,0.29376840606612614,33,Manufacturing - metals/machinery,0.046241237354770634,4,0.01749441418308907,1,-0.028746823171681563,23,0.08298479271372292
812320,0.16272189384015373,4,0.0866360687845489,1,-0.07608582505560482,23,0.2936990531038166,81,Other services,0.07159666646787462,2,0.026834947551138855,1,-0.04476171891673576,24,0.12848779283838008
423830,0.1626882445231257,4,0.10586377986068211,3,-0.05682446466244356,23,0.29363831897446563,42,Wholesale trade,0.038718437720386495,4,0.020668804993383375,2,-0.01804963272700312,23,0.06948433286450496
711190,0.16264012151717305,4,0.0825644977514961,3,-0.08007562376567696,23,0.29355146107878083,71,"Arts, entertainment & recreation",0.11321208943143159,2,0.07368081989986391,1,-0.03953126953156767,24,0.20317107222014152
611430,0.16237688246645943,4,0.10696827743276734,1,-0.055408605033692084,23,0.29307633718420223,61,Educational services,0.04585780146029162,4,0.021773302565468597,1,-0.024084498894823024,23,0.08229667643391365
811430,0.16232155527017397,4,0.09623175660831555,1,-0.06608979866185842,23,0.2929764763432518,81,Other services,0.0549857380659354,3,0.020220045542946045,1,-0.03476569252298936,24,0.0986777244000794
236117,0.16211838329266526,4,0.08771241511096128,3,-0.07440596818170396,23,0.2926097683606729,23,Construction,0.06963165597188208,1,0.043363543234233894,3,-0.026268112737648182,23,0.12496137360700957
524210,0.1620279942555236,1,0.09245215627507122,3,-0.0695758379804524,23,0.29244662390608867,52,Finance & insurance,0.1866353966668834,1,0.12377626241394028,2,-0.0628591342529431,23,0.33493696517286015
331313,0.16178129387044157,1,0.11482946746589459,2,-0.04695182640454699,23,0.2920013508835775,33,Manufacturing - metals/machinery,0.25920827551677145,1,0.14615357360476366,4,-0.11305470191200777,23,0.4651766744131398
331523,0.16150510801685178,4,0.10058468787798393,1,-0.06092042013886785,23,0.2915028591209406,33,Manufacturing - metals/machinery,0.04498602701068398,4,0.015389713010685188,1,-0.02959631399999879,23,0.08073218495115392
611511,0.16147020629369763,4,0.08833891452260201,1,-0.07313129177109563,23,0.2914398645060172,61,Educational services,0.06218288609921063,2,0.02037570046698406,1,-0.04180718563222657,24,0.11159376799746608
522310,0.1612700774701385,4,0.09677365342174324,1,-0.06449642404839527,23,0.2910786491551448,52,Finance & insurance,0.05834809904246048,3,0.025175781132934266,1,-0.03317231790952621,24,0.10471183690716736
921150,0.16090154576979668,4,0.10274092170383345,1,-0.05816062406596322,23,0.29041348106451614,92,Public administration,0.04711573348514746,2,0.020279215558053298,1,-0.026836517927094163,24,0.08455416854057428
112920,0.16087649608247362,4,0.0940377345485796,1,-0.06683876153389401,23,0.2903682685287368,11,"Agriculture, forestry, fishing",0.06184602215657746,3,0.026331366761552507,1,-0.03551465539502495,24,0.11098923001251405
112210,0.16084870797559722,4,0.09258978944805864,1,-0.06825891852753858,23,0.29031811338068303,11,"Agriculture, forestry, fishing",0.053627323547263545,2,0.016692511158594017,1,-0.036934812388669525,24,0.09623990582731004
333243,0.16062172265456956,4,0.10263964850954074,3,-0.057982074145028824,23,0.2899084243567845,33,Manufacturing - metals/machinery,0.027906191478990837,4,0.017444673642242003,1,-0.010461517836748833,23,0.050080613058564684
455219,0.16051888521410235,4,0.08066459442301353,1,-0.0798542907910888,23,0.2897228116025567,45,Retail trade - specialty,0.08732888069351069,2,0.03879869604129095,1,-0.04853018465221974,24,0.1567209157201492
561520,0.16038496796205282,4,0.0836427479605785,3,-0.07674222000147433,23,0.2894811024557848,56,Administrative & waste services,0.054745992893783915,2,0.02614162833636536,3,-0.028604364557418556,24,0.09824747632383378
561110,0.16005943732323022,4,0.08369160243982204,3,-0.07636783488340818,23,0.2888935475907191,56,Administrative & waste services,0.11359663018485054,1,0.07240778977902093,2,-0.04118884040582961,23,0.2038611712862116
315210,0.1597853303730245,4,0.09876361567886639,1,-0.06102171469415812,23,0.2883988080702728,31,Manufacturing - food/textiles,0.050880688969707946,2,0.021183080414418888,1,-0.029697608555289058,24,0.09131077948646224
313310,0.15971376590281286,4,0.0987578603848474,3,-0.06095590551796546,23,0.2882696403434168,31,Manufacturing - food/textiles,0.027694076621259573,2,0.013704649247916773,1,-0.0139894273733428,24,0.04969995050480813
312140,0.15915861920508104,3,0.09473843853029369,2,-0.06442018067478734,24,0.2872676481983542,31,Manufacturing - food/textiles,0.25554904445746296,3,0.14287629397434948,4,-0.11267275048311347,24,0.458609797133914
112310,0.15904293410425563,4,0.08092857332630025,1,-0.07811436077795536,23,0.2870588465198043,11,"Agriculture, forestry, fishing",0.13146075533906662,3,0.08467050069998032,1,-0.0467902546390863,24,0.2359202338835424
332311,0.15859199217347925,4,0.10617880968995086,1,-0.05241318248352837,23,0.28624493503593273,33,Manufacturing - metals/machinery,0.04207291116731143,4,0.02098383482265212,1,-0.021089076344659313,23,0.07550429036523205
336510,0.1584038286600553,4,0.09737189601686429,3,-0.06103193264319101,23,0.28590531604295577,33,Manufacturing - metals/machinery,0.02507099834870078,4,0.012176921149565548,3,-0.012894077199135233,23,0.044992559025421076
334419,0.15832348996435752,4,0.10683773693489584,3,-0.05148575302946167,23,0.28576031159212745,33,Manufacturing - metals/machinery,0.0368053048311381,4,0.021642762067597104,2,-0.015162542763540992,23,0.06605101348704015
713990,0.15831888669657262,2,0.05964374715377909,3,-0.09867513954279354,24,0.28575200308884185,71,"Arts, entertainment & recreation",0.12426294658841505,2,0.06503424325927427,4,-0.05922870332914078,24,0.22300300455892058
449210,0.15824710195083427,4,0.09796309157202772,1,-0.06028401037880656,23,0.2856224377835649,44,Retail trade - general,0.044143691989717335,3,0.015183787749779833,1,-0.028959904239937502,24,0.07922052563775506
326111,0.1581661302152071,4,0.10371829803085884,1,-0.054447832184348254,23,0.28547629074999337,32,Manufacturing - paper/chemicals,0.043642462017875416,3,0.02051873597239622,1,-0.023123726045479194,24,0.07832101542361249
325212,0.15802430118532004,4,0.08478558172302483,3,-0.07323871946229521,23,0.2852203015232371,32,Manufacturing - paper/chemicals,0.06776301298201742,1,0.042662148963777985,3,-0.02510086401823943,23,0.12160789606097952
561439,0.15763924937987694,4,0.09069363924323612,1,-0.06694561013664081,23,0.28452531606070525,56,Administrative & waste services,0.05655133231677803,3,0.02092982831900628,1,-0.03562150399777175,24,0.10148734892165522
713950,0.15741161853654936,4,0.09156305786136217,2,-0.0658485606751872,23,0.28411446192445605,71,"Arts, entertainment & recreation",0.09016764353598136,3,0.029709578966289348,2,-0.060458064569692015,24,0.1618153759794732
111150,0.15720598584176068,4,0.08216508387421881,1,-0.07504090196754187,23,0.2837433125583729,11,"Agriculture, forestry, fishing",0.11069486971103522,2,0.0669780738823624,1,-0.043716795828672814,24,0.19865365511234787
541380,0.15713734766375165,4,0.097143743781141,3,-0.05999360388261066,23,0.2836194265377995,54,Professional & technical services,0.023804517352397143,4,0.011948768913842264,3,-0.01185574843855488,23,0.04271972488502401
325311,0.15713032902479585,4,0.07246556904736255,2,-0.08466475997743328,23,0.28360675849684475,32,Manufacturing - paper/chemicals,0.13995350971995435,3,0.06067924584801624,2,-0.0792742638719381,24,0.25116138014568545
333613,0.15697750718185538,4,0.09338582888711935,3,-0.06359167829473601,23,0.283330928185963,33,Manufacturing - metals/machinery,0.028132095625968447,2,0.012678272775288213,3,-0.015453822850680234,24,0.050486021950767984
112410,0.15655237221638055,4,0.09081371472744958,3,-0.06573865748893097,23,0.2825635960596301,11,"Agriculture, forestry, fishing",0.03859027504943405,2,0.02098947300455885,3,-0.017600802044875193,24,0.06925433139198751
332993,0.15637987321321875,4,0.08018561537215425,3,-0.0761942578410645,23,0.2822522501633014,33,Manufacturing - metals/machinery,0.04832744902041022,1,0.020271046623401498,3,-0.02805640239700872,23,0.08672872026699784
561621,0.15612860180233978,4,0.1005348702574119,1,-0.055593731544927874,23,0.28179872683152585,56,Administrative & waste services,0.04387622138411419,3,0.019606595978055374,1,-0.024269625406058815,24,0.07874052133785496
562920,0.15604186740288367,4,0.096984471116515,1,-0.05905739628636869,23,0.2816421786843121,56,Administrative & waste services,0.03952278639671589,4,0.011789496249216255,1,-0.02773329014749963,23,0.07092782166353177
327215,0.15592727626635422,4,0.09247500091117875,1,-0.06345227535517547,23,0.2814353515174291,32,Manufacturing - paper/chemicals,0.049529899039949005,2,0.01740172982364259,1,-0.032128169216306415,24,0.08888664404517164
316210,0.15590792909192885,4,0.0853569032836711,3,-0.07055102580825777,23,0.28140043152802346,31,Manufacturing - food/textiles,0.097894791548917,1,0.06013083890443212,2,-0.037763952644484886,23,0.17568256061387325
334510,0.15590476899109504,4,0.09558772492335096,3,-0.060317044067744074,23,0.28139472781722774,33,Manufacturing - metals/machinery,0.044289157116385716,1,0.02461220855667232,2,-0.019676948559713397,23,0.07948157819763872
334417,0.15582380639946025,4,0.1059311036862662,1,-0.04989270271319405,23,0.28124859728777774,33,Manufacturing - metals/machinery,0.048939738221967316,3,0.023717022175629838,2,-0.025222716046337475,24,0.08782753801882914
532281,0.15504460340597506,2,0.07545924819031434,1,-0.07958535521566072,24,0.279842202758059,53,Real estate,0.12911099337260118,2,0.08084974429580952,1,-0.04826124907679166,24,0.2317033374320549
339116,0.15494283787999946,4,0.09386585206233158,1,-0.06107698581766788,23,0.27965852471749364,33,Manufacturing - metals/machinery,0.04236163257567613,3,0.01260875289687731,1,-0.02975287967879882,24,0.07602243147900324
313320,0.1549365523763907,4,0.07937484107082535,3,-0.07556171130556534,23,0.2796471799229205,31,Manufacturing - food/textiles,0.054911131748548205,1,0.027487275887038642,3,-0.027423855861509562,23,0.09854383547024798
459910,0.154729893114827,4,0.07942043314743497,1,-0.07530945996739204,23,0.27927417769191143,45,Retail trade - specialty,0.07988820961400535,2,0.03590285578548237,1,-0.04398535382852298,24,0.14336784425178717
611513,0.15467883021481615,4,0.09400290458971142,1,-0.060675925625104724,23,0.2791820135397621,61,Educational services,0.06314103430845953,3,0.03378921482222387,1,-0.029351819486235664,24,0.11331326633016676
325414,0.15439850602995087,1,0.10010287248194238,2,-0.05429563354800849,23,0.2786760524443368,32,Manufacturing - paper/chemicals,0.2209663641743751,1,0.13142697862081143,4,-0.08953938555356368,23,0.39654751854999276
323120,0.15431337893095715,4,0.10306408542580785,1,-0.051249293505149306,23,0.27852240533651434,32,Manufacturing - paper/chemicals,0.037794297924789354,4,0.017869110558509108,1,-0.019925187366280246,23,0.06782586622816139
423110,0.15403170834970487,4,0.09126558806825497,3,-0.06276612028144991,23,0.27801401411116233,42,Wholesale trade,0.06683456224878251,1,0.03802674829520033,2,-0.028807813953582184,23,0.11994169299095171
333132,0.1539684203077475,1,0.09566729429288509,3,-0.058301126014862405,23,0.27789978462699755,33,Manufacturing - metals/machinery,0.20435160998805435,1,0.12699140043175416,4,-0.07736020955630019,23,0.36673058433685496
532283,0.15388357145875867,4,0.091824053194817,1,-0.06205951826394167,23,0.2777466397365537,53,Real estate,0.05807921985975378,3,0.027343807734681178,1,-0.03073541212507261,24,0.10422930476662877
325520,0.1531797298624974,4,0.09603006260546434,3,-0.057149667257033056,23,0.2764762660610846,32,Manufacturing - paper/chemicals,0.05145306742442136,1,0.02502275158994927,2,-0.026430315834472088,23,0.09233797318056206
611210,0.15278637533516257,4,0.09441835129444501,1,-0.05836802404071756,23,0.2757662948981025,61,Educational services,0.03869784460329184,3,0.011653926701443343,1,-0.0270439179018485,24,0.06944737633714566
332913,0.15260524891743354,4,0.08275743554874158,3,-0.06984781336869195,23,0.2754393772589104,33,Manufacturing - metals/machinery,0.06462877443034368,1,0.0429188165057075,3,-0.021709957924636168,23,0.11598317338043101
311225,0.15254563731050086,4,0.09820192006426609,3,-0.054343717246234775,23,0.27533178342444253,31,Manufacturing - food/textiles,0.03741434507264517,2,0.015145946389991023,1,-0.02226839868265415,24,0.06714400063632467
333515,0.15210383962869406,4,0.09674709615089061,1,-0.05535674347780346,23,0.2745343765251744,33,Manufacturing - metals/machinery,0.035584758622526275,4,0.01155212128359187,1,-0.024032637338934404,23,0.06386061418301453
811114,0.15141345729417166,4,0.07770000732410347,1,-0.07371344997006818,23,0.27328829566203,81,Other services,0.07295983214968216,3,0.03057048831848303,1,-0.04238934383119912,24,0.13093413787606512
334516,0.15139971453969958,4,0.10003915962805326,3,-0.05136055491164632,23,0.27326349116965204,33,Manufacturing - metals/machinery,0.06257793405117142,1,0.02683935776765904,2,-0.035738576283512374,23,0.11230272334297144
331315,0.15115980270997506,4,0.07735541876944817,3,-0.0738043839405269,23,0.2728304709069472,33,Manufacturing - metals/machinery,0.06893098268677648,2,0.04326445419030537,3,-0.025666528496471115,24,0.12370394126629536
332992,0.15103216257770113,4,0.08907987007571527,1,-0.06195229250198587,23,0.2726000914226491,33,Manufacturing - metals/machinery,0.06910657041238844,2,0.03847838404927162,1,-0.03062818636311681,24,0.12401905201692666
611420,0.15095707726053653,4,0.09549854884731006,3,-0.05545852841322646,23,0.2724645688692126,61,Educational services,0.017624246949182,4,0.010303573980011319,3,-0.0073206729691706815,23,0.03162857577950265
444230,0.15091756915425075,4,0.08163967326731857,3,-0.06927789588693219,23,0.27239326012807014,44,Retail trade - general,0.07559484166765498,2,0.04677958863463631,1,-0.028815253033018663,24,0.13566294123766248
533110,0.15060340242424441,4,0.06616325421152253,2,-0.0844401482127219,23,0.27182621614313335,53,Real estate,0.1756428440777555,1,0.09659319197052878,2,-0.07904965210722673,23,0.31520966654966776
712130,0.1505931430439425,2,0.06934572952052453,3,-0.08124741352341798,24,0.2718076988421789,71,"Arts, entertainment & recreation",0.14084990858848428,2,0.07473622562601971,4,-0.06611368296246459,24,0.2527700627534422
811198,0.150118505135995,4,0.08148156812109493,1,-0.06863693701490009,23,0.27095101815317285,81,Other services,0.06706645534339242,3,0.0297536244673614,1,-0.03731283087603103,24,0.12035784968330636
424510,0.1498379497691886,4,0.07422358836452495,3,-0.07561436140466365,23,0.27044463979418465,42,Wholesale trade,0.07502524713762804,1,0.047548741177020154,3,-0.027476505960607876,23,0.1346407435909492
311999,0.1488982054675589,4,0.10044158027541242,3,-0.04845662519214646,23,0.2687484819813984,31,Manufacturing - food/textiles,0.033456652760011044,4,0.015246605408113678,2,-0.018210047351897362,23,0.060041503061078576
332510,0.14864535905439083,4,0.10084920251959958,3,-0.04779615653479124,23,0.26829211590566243,33,Manufacturing - metals/machinery,0.02906250496564236,4,0.015654227652300845,2,-0.013408277313341516,23,0.052155739947269346
335921,0.14861763978637044,4,0.07846902016285365,2,-0.0701486196235168,23,0.26824208500583574,33,Manufacturing - metals/machinery,0.1530955672454355,1,0.08833744372741387,2,-0.06475812351802163,23,0.2747461927928185
459510,0.14850925126396922,4,0.08908542807315707,1,-0.059423823190812144,23,0.2680464530251274,45,Retail trade - specialty,0.05292585951951992,3,0.02482614246757683,1,-0.028099717051943085,24,0.09498105441527202
336212,0.14829108878363467,4,0.09658145876477431,1,-0.05170963001886038,23,0.2676526884714775,33,Manufacturing - metals/machinery,0.03177200777746689,4,0.011386483897475569,1,-0.02038552387999132,23,0.057018229406005906
561320,0.14770167889324198,4,0.06941825814429006,1,-0.0782834207489519,23,0.2665888542042313,56,Administrative & waste services,0.09465156221766989,2,0.04769224760758704,1,-0.04695931461008285,24,0.1698622424482556
325620,0.14741667322976518,4,0.1049669630884527,3,-0.04244971014131247,23,0.2660744434416907,32,Manufacturing - paper/chemicals,0.04149521141672309,4,0.01977198822115396,2,-0.021723223195569127,23,0.07446754704269644
812220,0.1473464549153594,2,0.07481345471803257,3,-0.07253300019732682,24,0.26594770541053314,81,Other services,0.13299966147600334,2,0.08020395082352774,4,-0.05279571065247559,24,0.23868196376113607
713940,0.14733132082424566,4,0.0704971593795067,3,-0.07683416144473898,23,0.26592038967492565,71,"Arts, entertainment & recreation",0.06636988310617375,2,0.03767357710549055,3,-0.0286963060006832,24,0.11910777710691234
522320,0.14680635212037296,1,0.09552393340524634,3,-0.05128241871512662,23,0.26497286621881344,52,Finance & insurance,0.206283008818345,1,0.1268480395441154,4,-0.07943496927422962,23,0.3701966838780399
811191,0.14674214828265433,4,0.0849979632075931,1,-0.06174418507506123,23,0.26485698380189593,81,Other services,0.06060398576800917,3,0.030183906831816997,1,-0.03042007893619217,24,0.1087602643069152
331222,0.1464298383315911,4,0.09518434580356672,1,-0.05124549252802437,23,0.2642932911435971,33,Manufacturing - metals/machinery,0.02991075732542329,4,0.009989370936267977,1,-0.01992138638915531,23,0.05367801855121947
721120,0.14638947152910586,1,0.07818861780941523,2,-0.06820085371969065,23,0.2642204325295105,72,Accommodation & food services,0.19194700827763897,1,0.10951272394828429,4,-0.08243428432935468,23,0.34446921417200765
459140,0.14626333641129857,4,0.08966531778310996,1,-0.056598018628188626,23,0.26399276946715994,45,Retail trade - specialty,0.04763512233504611,3,0.022361209845726544,1,-0.025273912489319567,24,0.08548626678258232
221118,0.14585199957533157,1,0.08076619886211742,3,-0.06508580071321417,23,0.2632503417803921,22,Utilities,0.20379982149639625,1,0.11209030500098648,4,-0.09170951649540977,23,0.3657403415098571
483212,0.14583908392745965,2,0.08875213342363857,3,-0.057086950503821066,24,0.2632270301444426,48,Transportation,0.2205438441523791,2,0.09414262952913374,4,-0.12640121462324536,24,0.39578926166828937
813110,0.14545585752707385,4,0.0832873108909475,3,-0.062168546636126344,23,0.2625353393813775,81,Other services,0.03503415382096563,2,0.021003462628895058,3,-0.014030691192070566,24,0.06287249561312992
485991,0.14513986653190236,4,0.08110721747399006,1,-0.06403264905791231,23,0.2619650027543815,48,Transportation,0.0516518909518426,3,0.01894334803279935,1,-0.03270854291904325,24,0.09269478303586669
541219,0.14497517270243554,4,0.09338208395920736,2,-0.051593088743228176,23,0.26166774452670893,54,Professional & technical services,0.07757419530596579,1,0.0313716026682328,2,-0.04620259263773299,23,0.13921510075541446
424460,0.1446943235420398,4,0.0965264483400288,1,-0.04816787520201098,23,0.26116083589550615,42,Wholesale trade,0.04697710228587118,3,0.02493374103112735,2,-0.02204336125474383,24,0.084305380186419
423410,0.14460606996637015,4,0.09275772844218119,3,-0.051848341524188955,23,0.26100154576560725,42,Wholesale trade,0.024212879768821756,2,0.009414922568369769,1,-0.014797957200451989,24,0.043452574445667864
541720,0.14454354307144376,4,0.09389266732886818,3,-0.050650875742575575,23,0.2608886900865095,54,Professional & technical services,0.015791538820689968,4,0.008697692461569442,2,-0.007093846359120527,23,0.028339587144081205
811121,0.14449636240101546,4,0.08407937333906354,1,-0.06041698906195192,23,0.2608035330255721,81,Other services,0.055209769254187135,3,0.02611688633110427,1,-0.02909288292308286,24,0.09907977206969179
336330,0.14443461936568658,4,0.09739570687662068,1,-0.047038912489065894,23,0.26069209214577466,33,Manufacturing - metals/machinery,0.027915538359518773,4,0.012200732009321938,1,-0.015714806350196835,23,0.05009738702456347
325510,0.14443382196874677,4,0.10072175894895072,3,-0.043712063019796056,23,0.2606906529127333,32,Manufacturing - paper/chemicals,0.049745325466306264,1,0.017143288780422206,2,-0.03260203668588406,23,0.08927324955918847
321911,0.14436901436384614,4,0.10041232209777508,3,-0.043956692266071073,23,0.26057368074786935,32,Manufacturing - paper/chemicals,0.02740893822585687,4,0.015217347230476339,1,-0.01219159099538053,23,0.049188239486876735
481111,0.14398038565358548,1,0.08830739237504875,2,-0.05567299327853673,23,0.25987223927912245,48,Transportation,0.22969960195539196,1,0.11963149851391781,4,-0.11006810344147415,23,0.4122202377165911
423610,0.14392946233403156,1,0.07500629446702493,2,-0.06892316786700663,23,0.25978032705771864,42,Wholesale trade,0.16986307236740544,1,0.106330400605894,2,-0.06353267176151145,23,0.30483725472088796
111160,0.14383385588963643,2,0.06927214656394763,3,-0.07456170932568879,24,0.2596077656308153,11,"Agriculture, forestry, fishing",0.10741386170357957,2,0.07466264266944281,4,-0.03275121903413676,24,0.19276553911532465
561311,0.143748395287367,4,0.08642383713953505,1,-0.057324558147831925,23,0.2594535165782024,56,Administrative & waste services,0.04479336812636149,2,0.018792916117398622,1,-0.026000452008962865,24,0.08038643820010359
712120,0.1436996110245104,2,0.09312890750318914,3,-0.05057070352132126,24,0.25936546517055703,71,"Arts, entertainment & recreation",0.17735354770423672,2,0.09851940360868432,4,-0.07883414409555242,24,0.3182797051982662
336991,0.14366414799411573,4,0.08004742425971058,1,-0.06361672373440515,23,0.25930145744423755,33,Manufacturing - metals/machinery,0.08607594765073086,3,0.05378333005519477,1,-0.03229261759553609,24,0.15447239481571168
337214,0.14363211780969973,4,0.09554440360917972,1,-0.04808771420052,23,0.2592436457102925,33,Manufacturing - metals/machinery,0.030445715546604475,3,0.013682107484953535,1,-0.01676360806165094,24,0.05463805767721926
238290,0.14333361239002698,4,0.09074353016399389,1,-0.052590082226033084,23,0.25870486904640755,23,Construction,0.04373574707633954,3,0.02246977098917551,1,-0.021265976087164025,24,0.07848842533050016
484121,0.1433186598394919,4,0.07107800334451811,1,-0.0722406564949738,23,0.25867788097596417,48,Transportation,0.08477545428435743,3,0.043858903928252695,1,-0.04091655035610474,24,0.15213852187874677
611519,0.14330975039760382,4,0.09082838589836016,1,-0.052481364499243656,23,0.258661800197991,61,Educational services,0.04041883246994016,2,0.019261574109565565,1,-0.021157258360374596,24,0.07253587114278712
483113,0.14327546942035982,4,0.07515931198472149,3,-0.06811615743563833,23,0.25859992597616116,48,Transportation,0.03980706804462538,1,0.01982876605304283,3,-0.01997830199158255,23,0.0714379951574435
532412,0.14321952889787767,4,0.09356492095423351,1,-0.04965460794364416,23,0.25849895813406315,53,Real estate,0.026700447891709868,4,0.008369946086934768,1,-0.0183305018047751,23,0.04791677862462108
532310,0.143169612188842,4,0.07221647269522836,3,-0.07095313949361363,23,0.2584088627582545,53,Real estate,0.06099605214263263,2,0.038180768093074774,3,-0.022815284049557856,24,0.10946386889644057
336414,0.1428721335629267,1,0.08985030330151043,2,-0.05302183026141625,23,0.2578719393689792,33,Manufacturing - metals/machinery,0.21631009530224526,1,0.1211744094403795,4,-0.09513568586186577,23,0.388191351429971
334514,0.14275996696023666,4,0.10099013201889666,1,-0.04176983494133999,23,0.2576694882775956,33,Manufacturing - metals/machinery,0.04796279504522055,3,0.021665442704960295,2,-0.026297352340260257,24,0.08607431012846319
445132,0.14266319705204067,4,0.08235514224360277,1,-0.060308054808437886,23,0.25749482689838366,44,Retail trade - general,0.050490753242903336,3,0.021506804573334506,1,-0.028983948669568826,24,0.09061099856986839
325613,0.1423078679179757,4,0.07874901474340777,3,-0.06355885317456793,23,0.25685348830680116,32,Manufacturing - paper/chemicals,0.05010784469919303,1,0.03468684696868088,3,-0.01542099773051215,23,0.08992382867680679
812910,0.14201087032749563,4,0.062146124685743445,1,-0.07986474564175218,23,0.25631743314520256,81,Other services,0.08524018900396625,2,0.03669954950108313,1,-0.04854063950288312,24,0.15297253750159276
812310,0.14194496501351977,4,0.08007529877319071,1,-0.06186966624032907,23,0.2561984797096665,81,Other services,0.04874971056859437,2,0.01820415046713435,1,-0.030545560101460013,24,0.08748651329009959
