tail,state_a,state_b,n_a,n_b,n_intersection,n_union,jaccard
bottom,New Mexico,Wyoming,7,5,1,11,0.09090909090909091
bottom,New York,North Carolina,9,9,0,18,0.0
bottom,New York,North Dakota,9,6,0,15,0.0
bottom,New York,Ohio,9,9,0,18,0.0
bottom,New York,Oklahoma,9,8,0,17,0.0
bottom,New York,Oregon,9,8,0,17,0.0
bottom,New York,Pennsylvania,9,9,0,18,0.0
bottom,New York,Rhode Island,9,6,0,15,0.0
bottom,New York,South Carolina,9,9,0,18,0.0
bottom,New York,South Dakota,9,6,0,15,0.0
bottom,New York,Tennessee,9,9,1,17,0.058823529411764705
bottom,New York,Texas,9,10,0,19,0.0
bottom,New York,Utah,9,8,0,17,0.0
bottom,New York,Vermont,9,6,0,15,0.0
bottom,New York,Virginia,9,9,0,18,0.0
bottom,New York,Washington,9,9,0,18,0.0
bottom,New York,West Virginia,9,6,0,15,0.0
bottom,New York,Wisconsin,9,9,0,18,0.0
bottom,New York,Wyoming,9,5,0,14,0.0
bottom,North Carolina,North Dakota,9,6,0,15,0.0
bottom,North Carolina,Ohio,9,9,0,18,0.0
bottom,North Carolina,Oklahoma,9,8,0,17,0.0
bottom,North Carolina,Oregon,9,8,1,16,0.0625
bottom,North Carolina,Pennsylvania,9,9,1,17,0.058823529411764705
bottom,North Carolina,Rhode Island,9,6,0,15,0.0
bottom,North Carolina,South Carolina,9,9,1,17,0.058823529411764705
bottom,North Carolina,South Dakota,9,6,0,15,0.0
bottom,North Carolina,Tennessee,9,9,0,18,0.0
bottom,North Carolina,Texas,9,10,0,19,0.0
bottom,North Carolina,Utah,9,8,0,17,0.0
bottom,North Carolina,Vermont,9,6,0,15,0.0
bottom,North Carolina,Virginia,9,9,0,18,0.0
bottom,North Carolina,Washington,9,9,0,18,0.0
bottom,North Carolina,West Virginia,9,6,0,15,0.0
bottom,North Carolina,Wisconsin,9,9,0,18,0.0
bottom,North Carolina,Wyoming,9,5,0,14,0.0
bottom,North Dakota,Ohio,6,9,0,15,0.0
bottom,North Dakota,Oklahoma,6,8,0,14,0.0
bottom,North Dakota,Oregon,6,8,0,14,0.0
bottom,North Dakota,Pennsylvania,6,9,0,15,0.0
bottom,North Dakota,Rhode Island,6,6,0,12,0.0
bottom,North Dakota,South Carolina,6,9,0,15,0.0
bottom,North Dakota,South Dakota,6,6,0,12,0.0
bottom,North Dakota,Tennessee,6,9,0,15,0.0
bottom,North Dakota,Texas,6,10,0,16,0.0
bottom,North Dakota,Utah,6,8,1,13,0.07692307692307693
bottom,North Dakota,Vermont,6,6,0,12,0.0
bottom,North Dakota,Virginia,6,9,0,15,0.0
bottom,North Dakota,Washington,6,9,2,13,0.15384615384615385
bottom,North Dakota,West Virginia,6,6,0,12,0.0
bottom,North Dakota,Wisconsin,6,9,0,15,0.0
bottom,North Dakota,Wyoming,6,5,0,11,0.0
bottom,Ohio,Oklahoma,9,8,1,16,0.0625
bottom,Ohio,Oregon,9,8,0,17,0.0
bottom,Ohio,Pennsylvania,9,9,0,18,0.0
bottom,Ohio,Rhode Island,9,6,0,15,0.0
bottom,Ohio,South Carolina,9,9,1,17,0.058823529411764705
bottom,Ohio,South Dakota,9,6,1,14,0.07142857142857142
bottom,Ohio,Tennessee,9,9,0,18,0.0
bottom,Ohio,Texas,9,10,0,19,0.0
bottom,Ohio,Utah,9,8,0,17,0.0
bottom,Ohio,Vermont,9,6,0,15,0.0
bottom,Ohio,Virginia,9,9,1,17,0.058823529411764705
bottom,Ohio,Washington,9,9,0,18,0.0
bottom,Ohio,West Virginia,9,6,0,15,0.0
bottom,Ohio,Wisconsin,9,9,1,17,0.058823529411764705
bottom,Ohio,Wyoming,9,5,0,14,0.0
bottom,Oklahoma,Oregon,8,8,0,16,0.0
bottom,Oklahoma,Pennsylvania,8,9,0,17,0.0
bottom,Oklahoma,Rhode Island,8,6,1,13,0.07692307692307693
bottom,Oklahoma,South Carolina,8,9,0,17,0.0
bottom,Oklahoma,South Dakota,8,6,0,14,0.0
bottom,Oklahoma,Tennessee,8,9,0,17,0.0
bottom,Oklahoma,Texas,8,10,0,18,0.0
bottom,Oklahoma,Utah,8,8,0,16,0.0
bottom,Oklahoma,Vermont,8,6,0,14,0.0
bottom,Oklahoma,Virginia,8,9,1,16,0.0625
bottom,Oklahoma,Washington,8,9,0,17,0.0
bottom,Oklahoma,West Virginia,8,6,1,13,0.07692307692307693
bottom,Oklahoma,Wisconsin,8,9,0,17,0.0
bottom,Oklahoma,Wyoming,8,5,0,13,0.0
bottom,Oregon,Pennsylvania,8,9,0,17,0.0
bottom,Oregon,Rhode Island,8,6,0,14,0.0
bottom,Oregon,South Carolina,8,9,1,16,0.0625
bottom,Oregon,South Dakota,8,6,0,14,0.0
bottom,Oregon,Tennessee,8,9,1,16,0.0625
bottom,Oregon,Texas,8,10,0,18,0.0
bottom,Oregon,Utah,8,8,1,15,0.06666666666666667
bottom,Oregon,Vermont,8,6,0,14,0.0
bottom,Oregon,Virginia,8,9,0,17,0.0
bottom,Oregon,Washington,8,9,0,17,0.0
bottom,Oregon,West Virginia,8,6,0,14,0.0
bottom,Oregon,Wisconsin,8,9,0,17,0.0
bottom,Oregon,Wyoming,8,5,0,13,0.0
bottom,Pennsylvania,Rhode Island,9,6,0,15,0.0
bottom,Pennsylvania,South Carolina,9,9,0,18,0.0
bottom,Pennsylvania,South Dakota,9,6,1,14,0.07142857142857142
bottom,Pennsylvania,Tennessee,9,9,0,18,0.0
bottom,Pennsylvania,Texas,9,10,0,19,0.0
bottom,Pennsylvania,Utah,9,8,1,16,0.0625
bottom,Pennsylvania,Vermont,9,6,0,15,0.0
bottom,Pennsylvania,Virginia,9,9,0,18,0.0
bottom,Pennsylvania,Washington,9,9,0,18,0.0
bottom,Pennsylvania,West Virginia,9,6,0,15,0.0
bottom,Pennsylvania,Wisconsin,9,9,0,18,0.0
bottom,Pennsylvania,Wyoming,9,5,0,14,0.0
bottom,Rhode Island,South Carolina,6,9,0,15,0.0
bottom,Rhode Island,South Dakota,6,6,0,12,0.0
bottom,Rhode Island,Tennessee,6,9,0,15,0.0
bottom,Rhode Island,Texas,6,10,0,16,0.0
bottom,Rhode Island,Utah,6,8,0,14,0.0
bottom,Rhode Island,Vermont,6,6,0,12,0.0
bottom,Rhode Island,Virginia,6,9,0,15,0.0
bottom,Rhode Island,Washington,6,9,0,15,0.0
bottom,Rhode Island,West Virginia,6,6,1,11,0.09090909090909091
bottom,Rhode Island,Wisconsin,6,9,0,15,0.0
bottom,Rhode Island,Wyoming,6,5,0,11,0.0
bottom,South Carolina,South Dakota,9,6,0,15,0.0
bottom,South Carolina,Tennessee,9,9,0,18,0.0
bottom,South Carolina,Texas,9,10,0,19,0.0
bottom,South Carolina,Utah,9,8,0,17,0.0
bottom,South Carolina,Vermont,9,6,0,15,0.0
bottom,South Carolina,Virginia,9,9,0,18,0.0
bottom,South Carolina,Washington,9,9,0,18,0.0
bottom,South Carolina,West Virginia,9,6,1,14,0.07142857142857142
bottom,South Carolina,Wisconsin,9,9,0,18,0.0
bottom,South Carolina,Wyoming,9,5,0,14,0.0
bottom,South Dakota,Tennessee,6,9,0,15,0.0
bottom,South Dakota,Texas,6,10,0,16,0.0
bottom,South Dakota,Utah,6,8,0,14,0.0
bottom,South Dakota,Vermont,6,6,0,12,0.0
bottom,South Dakota,Virginia,6,9,0,15,0.0
bottom,South Dakota,Washington,6,9,0,15,0.0
bottom,South Dakota,West Virginia,6,6,0,12,0.0
bottom,South Dakota,Wisconsin,6,9,0,15,0.0
bottom,South Dakota,Wyoming,6,5,1,10,0.1
bottom,Tennessee,Texas,9,10,0,19,0.0
bottom,Tennessee,Utah,9,8,0,17,0.0
bottom,Tennessee,Vermont,9,6,1,14,0.07142857142857142
bottom,Tennessee,Virginia,9,9,1,17,0.058823529411764705
bottom,Tennessee,Washington,9,9,0,18,0.0
bottom,Tennessee,West Virginia,9,6,0,15,0.0
bottom,Tennessee,Wisconsin,9,9,0,18,0.0
bottom,Tennessee,Wyoming,9,5,0,14,0.0
bottom,Texas,Utah,10,8,1,17,0.058823529411764705
bottom,Texas,Vermont,10,6,1,15,0.06666666666666667
bottom,Texas,Virginia,10,9,0,19,0.0
bottom,Texas,Washington,10,9,0,19,0.0
bottom,Texas,West Virginia,10,6,0,16,0.0
bottom,Texas,Wisconsin,10,9,0,19,0.0
bottom,Texas,Wyoming,10,5,0,15,0.0
bottom,Utah,Vermont,8,6,0,14,0.0
bottom,Utah,Virginia,8,9,1,16,0.0625
bottom,Utah,Washington,8,9,1,16,0.0625
bottom,Utah,West Virginia,8,6,0,14,0.0
bottom,Utah,Wisconsin,8,9,0,17,0.0
bottom,Utah,Wyoming,8,5,0,13,0.0
bottom,Vermont,Virginia,6,9,0,15,0.0
bottom,Vermont,Washington,6,9,0,15,0.0
bottom,Vermont,West Virginia,6,6,0,12,0.0
bottom,Vermont,Wisconsin,6,9,0,15,0.0
bottom,Vermont,Wyoming,6,5,0,11,0.0
bottom,Virginia,Washington,9,9,0,18,0.0
bottom,Virginia,West Virginia,9,6,0,15,0.0
bottom,Virginia,Wisconsin,9,9,0,18,0.0
bottom,Virginia,Wyoming,9,5,0,14,0.0
bottom,Washington,West Virginia,9,6,1,14,0.07142857142857142
bottom,Washington,Wisconsin,9,9,0,18,0.0
bottom,Washington,Wyoming,9,5,0,14,0.0
bottom,West Virginia,Wisconsin,6,9,1,14,0.07142857142857142
bottom,West Virginia,Wyoming,6,5,0,11,0.0
bottom,Wisconsin,Wyoming,9,5,0,14,0.0
