naics_code,sector_2d,sector_label,seasonal_index_early,peak_excess_early,peak_quarter_early,n_excess_obs_early,rank_early,seasonal_index_late,peak_excess_late,peak_quarter_late,n_excess_obs_late,rank_late,seasonal_index_delta,rank_delta,peak_quarter_changed
481111,48,Transportation,0.047405998741233975,0.014312832184928037,4,10,620.0,0.019230305565181276,0.004917430325536639,2,13,958.0,-0.0281756931760527,-338.0,True
522220,52,Finance & insurance,0.06226533793984861,0.022832489124536386,4,10,491.0,0.03417041237035894,0.01086502674398864,4,12,753.0,-0.02809492556948967,-262.0,False
112120,11,"Agriculture, forestry, fishing",0.14848171162363094,0.04650114640955173,4,10,236.0,0.12055445260438431,0.03177941034663881,4,12,257.0,-0.027927259019246628,-21.0,False
336330,33,Manufacturing - metals/machinery,0.15528710057852452,0.06008731493692436,4,10,224.0,0.12736761104424038,0.037627267441211955,4,12,249.0,-0.027919489534284136,-25.0,False
561440,56,Administrative & waste services,0.0624656809761278,0.013003625872505616,3,11,487.0,0.034602540930842404,0.006721435671539924,3,13,744.0,-0.027863140045285395,-257.0,False
532490,53,Real estate,0.14125949320633,0.041235345567331,4,10,250.0,0.11348116115495593,0.03145635713334841,4,12,269.0,-0.02777833205137406,-19.0,False
327332,32,Manufacturing - paper/chemicals,0.12729720346611417,0.037634981571538204,4,10,269.0,0.09968674606650668,0.022066505635919154,4,12,301.0,-0.02761045739960749,-32.0,False
313210,31,Manufacturing - food/textiles,0.05932082137844778,0.016190497097014655,2,11,515.0,0.031734677575127254,0.009819790780230951,3,13,796.0,-0.02758614380332053,-281.0,True
541910,54,Professional & technical services,0.16272452550066055,0.038396839998899125,4,10,212.0,0.13537063736349753,0.0374440815376529,4,12,229.0,-0.027353888137163024,-17.0,False
332112,33,Manufacturing - metals/machinery,0.06835459839597482,0.021791790640686513,3,11,463.0,0.04109080102315384,0.011345892722701098,3,13,646.0,-0.027263797372820982,-183.0,False
532210,53,Real estate,0.09377011345894419,0.023124543869996735,4,10,352.0,0.06657974040037987,0.011630696610045002,4,12,411.0,-0.027190373058564324,-59.0,False
334210,33,Manufacturing - metals/machinery,0.10136346758959353,0.031741183963764116,4,10,331.0,0.07421694722038566,0.023986695722275003,4,12,379.0,-0.027146520369207866,-48.0,False
424350,42,Wholesale trade,0.06366648751971861,0.019567739498832698,4,10,478.0,0.03657615770090019,0.00985027365328995,4,12,713.0,-0.02709032981881842,-235.0,False
321215,32,Manufacturing - paper/chemicals,0.10971950549302152,0.028444997561484938,3,11,312.0,0.08263560986193756,0.0228948871024081,3,13,345.0,-0.02708389563108396,-33.0,False
212313,21,"Mining, quarrying, oil & gas",0.05004540223552754,0.012506959917328525,3,11,590.0,0.022989700836535933,0.006609041696990219,3,13,926.0,-0.027055701398991605,-336.0,False
334511,33,Manufacturing - metals/machinery,0.0599748727070257,0.022201805367772304,3,11,508.0,0.033090359458247724,0.008516518024481104,3,13,773.0,-0.026884513248777976,-265.0,False
481211,48,Transportation,0.08028030166081497,0.022972021335403527,4,10,403.0,0.05364503328182551,0.015704266924265044,4,12,495.0,-0.02663526837898946,-92.0,False
335139,33,Manufacturing - metals/machinery,0.03869938993454056,0.012789696947545509,4,10,698.0,0.012110620221099006,0.00274880218120078,4,12,984.0,-0.02658876971344155,-286.0,False
459930,45,Retail trade - specialty,0.11578119477690924,0.03624752317936024,4,10,299.0,0.08922052418076472,0.023571692895109946,4,12,325.0,-0.026560670596144517,-26.0,False
561622,56,Administrative & waste services,0.05657483565934757,0.01608930929984413,4,10,530.0,0.030245199914524016,0.007684444744395524,4,12,823.0,-0.026329635744823558,-293.0,False
212220,21,"Mining, quarrying, oil & gas",0.0800256749842164,0.029878858010049393,3,11,406.0,0.05373042095635755,0.018026988495630628,3,13,494.0,-0.026295254027858844,-88.0,False
311611,31,Manufacturing - food/textiles,0.04885579356262465,0.015840028147783857,4,10,600.0,0.022688783323418654,0.006452845029889923,3,13,930.0,-0.026167010239205996,-330.0,True
488330,48,Transportation,0.08893124874709257,0.03186612042635521,4,10,374.0,0.06278524812077697,0.017942569134979238,4,12,432.0,-0.0261460006263156,-58.0,False
238340,23,Construction,0.11787207728341118,0.03683621730110131,4,10,294.0,0.0917842934433713,0.02390915806292913,4,12,313.0,-0.026087783840039874,-19.0,False
513140,51,Information,0.04100304094398457,0.012997465173007622,4,10,673.0,0.015176435716423882,0.0032951654362719583,2,13,975.0,-0.025826605227560688,-302.0,True
486110,48,Transportation,0.04778728037048269,0.020793805101435497,1,10,614.0,0.022313531858725515,0.007056480455745902,3,13,932.0,-0.025473748511757172,-318.0,True
541840,54,Professional & technical services,0.07432572700602241,0.024418459743739473,4,10,428.0,0.048959071788999664,0.012103577725629778,4,12,551.0,-0.02536665521702275,-123.0,False
541380,54,Professional & technical services,0.07762101023333944,0.0259815891342965,4,10,414.0,0.05230222121515086,0.012966635114636102,4,12,505.0,-0.025318789018188577,-91.0,False
115210,11,"Agriculture, forestry, fishing",0.13800523746200072,0.03442590128332065,4,10,253.0,0.11280578577244958,0.022815797182084412,4,12,273.0,-0.025199451689551136,-20.0,False
811430,81,Other services,0.0839293610627342,0.02050074445853124,4,10,390.0,0.05876468655714178,0.017589815856043245,1,12,458.0,-0.02516467450559242,-68.0,True
311930,31,Manufacturing - food/textiles,0.044511854477051804,0.016314298310517627,4,10,640.0,0.019366918490086385,0.005332887301270423,3,13,956.0,-0.02514493598696542,-316.0,True
327211,32,Manufacturing - paper/chemicals,0.060698833366942095,0.017432090734483634,4,10,500.0,0.035651913268656375,0.011125406503358538,3,13,724.0,-0.02504692009828572,-224.0,True
321920,32,Manufacturing - paper/chemicals,0.07348348896835244,0.014381011301483863,3,11,431.0,0.04855404252517709,0.00847608997787911,3,13,556.0,-0.02492944644317535,-125.0,False
238220,23,Construction,0.07955032623350985,0.02039317227066153,4,10,409.0,0.054746868853438296,0.010977761700395876,3,13,487.0,-0.02480345738007156,-78.0,True
423860,42,Wholesale trade,0.06014462415340125,0.017487139168159367,4,10,507.0,0.0356332254319987,0.00824296031348416,4,12,726.0,-0.024511398721402552,-219.0,False
921190,92,Public administration,0.13991485775387913,0.054911720075140696,3,11,251.0,0.11545472706454832,0.036391550567490064,3,13,264.0,-0.02446013068933081,-13.0,False
812111,81,Other services,0.0860317866362068,0.025737619535029947,4,10,385.0,0.06161816177748478,0.015667820163797076,1,12,442.0,-0.024413624858722012,-57.0,True
516120,51,Information,0.05773341999381959,0.012890893107363178,4,10,526.0,0.03333343079791647,0.010343806298722374,1,12,767.0,-0.024399989195903117,-241.0,True
711219,71,"Arts, entertainment & recreation",0.2892684042987385,0.07535743999368309,4,10,108.0,0.2648938381038471,0.06629387670442795,4,12,114.0,-0.024374566194891423,-6.0,False
423940,42,Wholesale trade,0.05906764404093427,0.02404836276120766,4,10,518.0,0.034786427342001824,0.010077426377431377,4,12,740.0,-0.024281216698932448,-222.0,False
459991,45,Retail trade - specialty,0.09028169194157308,0.02453031972970699,4,10,367.0,0.06602074646909653,0.014412937942142458,3,13,413.0,-0.02426094547247655,-46.0,True
541614,54,Professional & technical services,0.09212446128376527,0.029295706359896534,4,10,362.0,0.0680228387741814,0.019724443624921262,4,12,403.0,-0.024101622509583864,-41.0,False
524298,52,Finance & insurance,0.07210679603609044,0.02275802954745661,4,10,439.0,0.04831565704174306,0.013403187224569008,4,12,561.0,-0.02379113899434738,-122.0,False
449121,44,Retail trade - general,0.062489334687630335,0.01805492361748488,4,10,486.0,0.03890523356455079,0.009092822126927127,3,13,672.0,-0.023584101123079543,-186.0,True
722515,72,Accommodation & food services,0.311167510353986,0.12414786160584158,3,11,96.0,0.28773761281165167,0.1032122987167902,3,13,105.0,-0.02342989754233432,-9.0,False
561613,56,Administrative & waste services,0.05164494212745997,0.01165537320270858,4,10,574.0,0.028333332636426463,0.0038882344890996392,2,13,843.0,-0.02331160949103351,-269.0,True
112990,11,"Agriculture, forestry, fishing",0.12889202378283707,0.030391907691119567,4,10,267.0,0.10568431615039708,0.023670311997500294,4,12,289.0,-0.023207707632439983,-22.0,False
541618,54,Professional & technical services,0.15627037711208763,0.05230666821050687,4,10,223.0,0.1330769599609717,0.03967962589131066,4,12,235.0,-0.02319341715111592,-12.0,False
456199,45,Retail trade - specialty,0.066557702285494,0.02315263300480754,4,10,469.0,0.04337164281616874,0.013930058129925116,4,12,608.0,-0.02318605946932526,-139.0,False
561422,56,Administrative & waste services,0.09235692703856899,0.02023950382657531,2,11,358.0,0.06941695137195465,0.023526307852386758,4,12,399.0,-0.022939975666614335,-41.0,True
561510,56,Administrative & waste services,0.09900202706943528,0.02897544959572009,4,10,337.0,0.07606687222342293,0.01905320197883571,4,12,371.0,-0.022935154846012357,-34.0,False
112512,11,"Agriculture, forestry, fishing",0.28720867845096143,0.07918002821290676,3,11,112.0,0.2645920541507386,0.07425797772193418,3,13,115.0,-0.02261662430022282,-3.0,False
455219,45,Retail trade - specialty,0.0952593840049343,0.029988395869514677,4,10,346.0,0.07267722741279886,0.01573062340965312,3,13,389.0,-0.022582156592135444,-43.0,True
311942,31,Manufacturing - food/textiles,0.053246537455319924,0.021366860415817777,4,10,557.0,0.03098259546197308,0.008318357274751954,4,12,814.0,-0.022263941993346845,-257.0,False
333923,33,Manufacturing - metals/machinery,0.054547562616420034,0.015235981505962604,4,10,545.0,0.0323877593711549,0.007522769301981056,3,13,789.0,-0.022159803245265133,-244.0,True
423740,42,Wholesale trade,0.05463834771456589,0.01873403358396608,3,11,544.0,0.0328272437220472,0.006637373955073231,4,12,783.0,-0.02181110399251869,-239.0,True
813311,81,Other services,0.12982003586799293,0.04707451620745788,3,11,266.0,0.1080916985681336,0.03285684603353654,3,13,282.0,-0.021728337299859332,-16.0,False
311514,31,Manufacturing - food/textiles,0.04093953503908178,0.00956533228653302,4,10,674.0,0.019312022056603848,0.005563679330015226,3,13,957.0,-0.02162751298247793,-283.0,True
517410,51,Information,0.060635138129013964,0.02336599640323716,1,10,501.0,0.03922089948712938,0.01071605873219869,4,12,668.0,-0.021414238641884582,-167.0,True
524292,52,Finance & insurance,0.07334357591337634,0.029980779267628432,4,10,433.0,0.05206444141527008,0.01586290334771282,1,12,508.0,-0.021279134498106263,-75.0,True
424990,42,Wholesale trade,0.11176373677015985,0.03755213617655462,4,10,307.0,0.09055730821953115,0.026736985157668352,4,12,316.0,-0.02120642855062871,-9.0,False
712130,71,"Arts, entertainment & recreation",0.3088751609763154,0.12099596465352482,3,11,98.0,0.28779571833750905,0.09075647402781328,3,13,104.0,-0.021079442638806345,-6.0,False
336310,33,Manufacturing - metals/machinery,0.06089209072794794,0.020525626070779696,4,10,498.0,0.039865146144839436,0.010513220070841036,4,12,660.0,-0.021026944583108505,-162.0,False
621391,62,Health care & social assistance,0.0708065503215863,0.0205674060236239,4,10,450.0,0.049886070662223524,0.014872355811793357,4,12,528.0,-0.02092047965936277,-78.0,False
541940,54,Professional & technical services,0.10080265361419204,0.037734443833977054,3,11,333.0,0.07990145005280384,0.029480079711934025,3,13,354.0,-0.020901203561388193,-21.0,False
488390,48,Transportation,0.054490803863128365,0.01942699830269509,3,11,546.0,0.03421925832570357,0.009169484205928075,4,12,751.0,-0.020271545537424794,-205.0,True
326211,32,Manufacturing - paper/chemicals,0.04308283270657942,0.01650294625618281,4,10,653.0,0.02300887136388309,0.005105638889254887,2,13,925.0,-0.02007396134269633,-272.0,True
813110,81,Other services,0.16173883715203696,0.046440951116068344,3,11,215.0,0.14173550320807787,0.04011482618050144,3,13,218.0,-0.02000333394395909,-3.0,False
336510,33,Manufacturing - metals/machinery,0.03577656103165243,0.011396327113951648,1,10,728.0,0.01578917938498521,0.0044065057817060235,2,13,972.0,-0.01998738164666722,-244.0,True
456191,45,Retail trade - specialty,0.09027611427725257,0.02161219880263945,3,11,368.0,0.07032144733858015,0.020159056450667685,3,13,397.0,-0.019954666938672427,-29.0,False
336411,33,Manufacturing - metals/machinery,0.10268181370236787,0.033434649934135086,3,11,326.0,0.08282988509925933,0.022718188936317055,1,12,344.0,-0.01985192860310854,-18.0,True
336999,33,Manufacturing - metals/machinery,0.05779822038285923,0.017128340217441997,4,10,525.0,0.03819863771807112,0.009464053302415886,2,13,684.0,-0.01959958266478811,-159.0,True
333242,33,Manufacturing - metals/machinery,0.036574150582611674,0.013171347704975703,4,10,716.0,0.01704319803372438,0.004156263931756791,4,12,966.0,-0.019530952548887294,-250.0,False
811111,81,Other services,0.05434455528100305,0.012211667375214143,4,10,547.0,0.034853656431555344,0.007924010366741101,3,13,738.0,-0.019490898849447706,-191.0,True
441110,44,Retail trade - general,0.04820524679672101,0.012274252428704661,3,11,607.0,0.028836531369563528,0.010303007572211031,3,13,840.0,-0.01936871542715748,-233.0,False
624120,62,Health care & social assistance,0.06060042087835116,0.023145407819845257,3,11,504.0,0.04124178617942813,0.014450518230980222,3,13,644.0,-0.01935863469892303,-140.0,False
488111,48,Transportation,0.037003605056894165,0.011391113209926352,2,11,712.0,0.017663935581599035,0.004352107270878802,3,12,963.0,-0.01933966947529513,-251.0,True
334517,33,Manufacturing - metals/machinery,0.045815158873715574,0.014332113006284196,3,11,629.0,0.02693513267367685,0.006310425979375943,4,12,869.0,-0.018880026200038723,-240.0,True
311221,31,Manufacturing - food/textiles,0.06336150517065299,0.01989360270122652,3,11,480.0,0.04450399426686062,0.011345476327592448,3,13,594.0,-0.01885751090379237,-114.0,False
459920,45,Retail trade - specialty,0.13218318615377073,0.04547715007393909,4,10,262.0,0.11350818783383272,0.037386943244022496,4,12,268.0,-0.018674998319938005,-6.0,False
531311,53,Real estate,0.09579377538587235,0.03419757167953555,3,11,343.0,0.07718041426423368,0.024095469651145156,3,13,368.0,-0.018613361121638666,-25.0,False
423520,42,Wholesale trade,0.057827227892220466,0.024001102607916266,4,10,524.0,0.03934440892498541,0.010915301973842032,4,12,665.0,-0.018482818967235054,-141.0,False
624310,62,Health care & social assistance,0.1217268958658698,0.049224906582546475,3,11,282.0,0.10327267611371621,0.03854696912390332,3,13,294.0,-0.018454219752153583,-12.0,False
455211,45,Retail trade - specialty,0.0726324311697828,0.017835003811196216,2,11,437.0,0.05420122479605205,0.014797571241338306,4,12,491.0,-0.018431206373730746,-54.0,True
112112,11,"Agriculture, forestry, fishing",0.09473589059659912,0.02766909944734155,4,10,347.0,0.07643387486879193,0.021091815492402393,4,12,370.0,-0.018302015727807194,-23.0,False
541512,54,Professional & technical services,0.07838054506219923,0.02786222719214394,4,10,412.0,0.06019068271348815,0.01789043148123993,4,12,448.0,-0.018189862348711075,-36.0,False
484122,48,Transportation,0.0555680257700608,0.016215421987147833,4,10,537.0,0.03738708476797063,0.009321718502443236,3,13,695.0,-0.018180941002090167,-158.0,True
445250,44,Retail trade - general,0.21928807102758327,0.0721788035351929,3,11,149.0,0.20115547118022262,0.05794398628105498,3,13,154.0,-0.018132599847360653,-5.0,False
324199,32,Manufacturing - paper/chemicals,0.14207775878840945,0.04918358951857704,3,11,248.0,0.12400208142404096,0.04021982561239782,3,13,252.0,-0.018075677364368492,-4.0,False
336413,33,Manufacturing - metals/machinery,0.029769192658030286,0.009227329956539477,3,11,806.0,0.011725695876551787,0.004035527283898597,3,13,985.0,-0.0180434967814785,-179.0,False
488119,48,Transportation,0.057243562629296786,0.015045320800645438,3,11,527.0,0.039203336106450645,0.00967737449093241,2,13,669.0,-0.01804022652284614,-142.0,True
721191,72,Accommodation & food services,0.334137320084988,0.09672693584039686,4,10,85.0,0.31614003982628514,0.09907785305988093,4,12,93.0,-0.01799728025870284,-8.0,False
457110,45,Retail trade - specialty,0.12445002903065595,0.032686622090394614,3,11,275.0,0.10653797560695948,0.026698292848917726,3,13,287.0,-0.017912053423696478,-12.0,False
456130,45,Retail trade - specialty,0.052471305658293256,0.017973784077765422,3,11,567.0,0.03461679701496423,0.006985999646766485,4,12,743.0,-0.017854508643329027,-176.0,True
221117,22,Utilities,0.0414880774281793,0.014382321164829676,3,11,666.0,0.02379502402649878,0.005324728628391188,1,12,911.0,-0.017693053401680522,-245.0,True
541410,54,Professional & technical services,0.17650683264084915,0.0659208539176961,4,10,192.0,0.15886074520079965,0.052240562086975105,4,12,194.0,-0.0176460874400495,-2.0,False
423910,42,Wholesale trade,0.08851355064147669,0.0270220450997111,3,11,375.0,0.07088397577740095,0.021479258161718952,3,13,394.0,-0.017629574864075737,-19.0,False
713940,71,"Arts, entertainment & recreation",0.6120285140535473,0.2377446837148559,3,11,44.0,0.5944276030763221,0.19940880806861858,3,13,49.0,-0.01760091097722516,-5.0,False
425120,42,Wholesale trade,0.0967457870019619,0.03279935665793001,4,10,341.0,0.07924265670442901,0.024684277439398692,4,12,357.0,-0.017503130297532893,-16.0,False
611519,61,Educational services,0.11752741113705707,0.035079798638260336,2,11,297.0,0.1002104660460866,0.02081725469348186,2,13,300.0,-0.017316945090970468,-3.0,False
335220,33,Manufacturing - metals/machinery,0.05590960555419669,0.01442815185891905,4,10,534.0,0.0386830424461855,0.01230480577348918,3,13,676.0,-0.01722656310801119,-142.0,True
334519,33,Manufacturing - metals/machinery,0.04084880755813811,0.011961515962796012,4,10,678.0,0.023656366352485712,0.006729249640746037,3,13,914.0,-0.0171924412056524,-236.0,True
541714,54,Professional & technical services,0.05004438056289249,0.01290558255419866,3,11,591.0,0.03312668139938446,0.008599113241467747,3,13,771.0,-0.016917699163508028,-180.0,False
334610,33,Manufacturing - metals/machinery,0.04090134424532871,0.011963454694082342,4,10,675.0,0.0240515742780325,0.006575709905583179,3,13,909.0,-0.01684976996729621,-234.0,True
424450,42,Wholesale trade,0.06295134172330522,0.024595476124825773,4,10,482.0,0.04612615233629828,0.014073293958203321,4,12,578.0,-0.016825189387006938,-96.0,False
541511,54,Professional & technical services,0.0686555093063215,0.022676676638903222,4,10,461.0,0.05183286778629446,0.014216046073629694,4,12,511.0,-0.01682264152002704,-50.0,False
316110,31,Manufacturing - food/textiles,0.04008298753359379,0.014330632145228558,4,10,684.0,0.023363329833642022,0.004566920671626993,2,13,921.0,-0.016719657699951766,-237.0,True
238210,23,Construction,0.06436190855545315,0.018154851172686927,4,10,477.0,0.04764521876472736,0.011456516769182272,3,13,567.0,-0.01671668979072579,-90.0,True
924120,92,Public administration,0.20977682661894956,0.06512269260970643,3,11,158.0,0.19311054706775985,0.052739234306051645,3,13,159.0,-0.01666627955118971,-1.0,False
921140,92,Public administration,0.16491367181038258,0.0636480572677905,3,11,205.0,0.148273698288904,0.04900896951175985,3,13,207.0,-0.016639973521478585,-2.0,False
325411,32,Manufacturing - paper/chemicals,0.04745511476420618,0.013908288664026236,4,10,619.0,0.03082794356438461,0.007839668906349876,4,12,817.0,-0.01662717119982157,-198.0,False
481112,48,Transportation,0.04965872856442493,0.011665720175974718,4,10,593.0,0.03304869004397838,0.008995583104316293,4,12,776.0,-0.016610038520446548,-183.0,False
541340,54,Professional & technical services,0.11530128905652384,0.043379179307978424,4,10,300.0,0.09877012154823717,0.03429351721088416,4,12,304.0,-0.016531167508286676,-4.0,False
722513,72,Accommodation & food services,0.18659246960101156,0.050996461538336056,3,11,184.0,0.17030844811363038,0.053712004122437436,3,13,180.0,-0.016284021487381173,4.0,False
621112,62,Health care & social assistance,0.09729668531594084,0.030787827278975895,4,10,339.0,0.08102922628190794,0.022313746026807208,4,12,349.0,-0.0162674590340329,-10.0,False
331315,33,Manufacturing - metals/machinery,0.024377079308099542,0.005852291350102922,2,11,865.0,0.008186209425022073,0.0029637473464017776,3,13,993.0,-0.01619086988307747,-128.0,True
812113,81,Other services,0.17834742046664312,0.059711669677492175,4,10,189.0,0.16228342878967483,0.04454028595559085,4,11,188.0,-0.016063991676968287,1.0,False
423930,42,Wholesale trade,0.05545757778673324,0.013540497186941594,4,10,538.0,0.039628734987423864,0.013243073217820204,3,13,663.0,-0.01582884279930938,-125.0,True
314910,31,Manufacturing - food/textiles,0.07747970887741112,0.017897301550231025,3,11,416.0,0.06171180512950769,0.014269048726361581,3,13,441.0,-0.015767903747903433,-25.0,False
322291,32,Manufacturing - paper/chemicals,0.03148376354324874,0.012277843258839233,3,11,789.0,0.01579614691742782,0.004515955935240926,3,13,971.0,-0.01568761662582092,-182.0,False
313310,31,Manufacturing - food/textiles,0.04521676712474477,0.012840578900685427,3,11,633.0,0.029546646954225278,0.009244375780689524,3,13,832.0,-0.01567012017051949,-199.0,False
331512,33,Manufacturing - metals/machinery,0.04683252096459959,0.013598564598671621,3,11,624.0,0.03125579543772027,0.010609770579573328,3,13,808.0,-0.015576725526879318,-184.0,False
926120,92,Public administration,0.0366939704295705,0.014863504998316008,3,11,713.0,0.02120764921185606,0.003723704991254851,3,13,943.0,-0.015486321217714438,-230.0,False
541519,54,Professional & technical services,0.08320160240406312,0.030307681715458345,4,10,393.0,0.0677394840178727,0.020284372169016875,4,12,405.0,-0.01546211838619041,-12.0,False
523160,52,Finance & insurance,0.07122754650659516,0.025070449718026543,4,10,445.0,0.05577369809066895,0.016421198460159003,4,12,480.0,-0.01545384841592621,-35.0,False
424430,42,Wholesale trade,0.06461152729116082,0.018983704714924676,3,11,475.0,0.049368131186197844,0.013006390323812777,3,13,542.0,-0.015243396104962975,-67.0,False
621340,62,Health care & social assistance,0.07498156334164888,0.0257532662624661,3,11,425.0,0.05981896075710392,0.02232979371307555,3,13,452.0,-0.015162602584544958,-27.0,False
812220,81,Other services,0.29784186525129797,0.09109865418779636,4,10,103.0,0.28269513931827467,0.08033622464848075,4,12,107.0,-0.015146725933023297,-4.0,False
541110,54,Professional & technical services,0.068111682005521,0.02289160078572984,3,11,464.0,0.05300145688287373,0.013734401429255392,3,13,497.0,-0.015110225122647265,-33.0,False
459999,45,Retail trade - specialty,0.1886630031154057,0.0720568135307699,4,10,181.0,0.17379753555343483,0.04474115842133272,3,13,178.0,-0.01486546756197088,3.0,True
812910,81,Other services,0.1620352108207829,0.05973915166872936,3,11,214.0,0.14718996631628753,0.05097824362449547,3,13,208.0,-0.01484524450449537,6.0,False
339940,33,Manufacturing - metals/machinery,0.041059753787883,0.01638301115726358,3,11,672.0,0.026444429577772,0.009893627496357159,3,13,882.0,-0.014615324210111,-210.0,False
334310,33,Manufacturing - metals/machinery,0.07160778153070403,0.016052374835953554,2,11,442.0,0.05711062085336793,0.01603464818921513,4,12,468.0,-0.014497160677336099,-26.0,True
621320,62,Health care & social assistance,0.05853761013362071,0.01294370422762809,3,11,521.0,0.04417272479252808,0.015494944176732788,3,13,598.0,-0.014364885341092627,-77.0,False
423130,42,Wholesale trade,0.05118545020080127,0.02024364551728559,3,11,578.0,0.03690061403248385,0.00943872418054527,3,13,704.0,-0.014284836168317425,-126.0,False
331420,33,Manufacturing - metals/machinery,0.04578389630342201,0.01919266424157736,4,10,630.0,0.03152024688638095,0.008098246006639245,3,13,800.0,-0.014263649417041058,-170.0,True
531110,53,Real estate,0.09368713760773427,0.031787681674762,3,11,353.0,0.07943833292070646,0.02038410901565079,3,13,356.0,-0.014248804687027813,-3.0,False
339113,33,Manufacturing - metals/machinery,0.04137118270754202,0.012759512326487749,4,10,667.0,0.027177151968657057,0.008748153231018765,3,13,864.0,-0.01419403073888496,-197.0,True
623220,62,Health care & social assistance,0.06511155498616343,0.025869414787477184,3,11,473.0,0.05092282325724925,0.015392486065804959,3,13,520.0,-0.014188731728914182,-47.0,False
321992,32,Manufacturing - paper/chemicals,0.08571607611400824,0.019252235233205958,4,10,387.0,0.07157560421794373,0.01726398045094518,3,13,393.0,-0.014140471896064502,-6.0,True
532289,53,Real estate,0.2453058288639988,0.06726222939645216,4,10,130.0,0.23124163368965212,0.06109878340459654,4,12,138.0,-0.014064195174346678,-8.0,False
624221,62,Health care & social assistance,0.07081607742564938,0.023279990578601518,3,11,448.0,0.056916179833168,0.019460898475264436,3,13,472.0,-0.013899897592481385,-24.0,False
424310,42,Wholesale trade,0.053796933284863506,0.01668889105418902,4,10,552.0,0.040033002319911304,0.012383513020877179,4,12,657.0,-0.013763930964952202,-105.0,False
811114,81,Other services,0.048247876206989414,0.010544068957361367,3,11,606.0,0.03453167555417073,0.008207895036409663,3,13,746.0,-0.013716200652818686,-140.0,False
722330,72,Accommodation & food services,1.0,0.3799496922386757,3,5,1.0,0.9863009072821265,0.2915139271223873,3,13,12.0,-0.013699092717873507,-11.0,False
811121,81,Other services,0.041134256775957855,0.010789297132164154,3,11,671.0,0.02746563367193605,0.0070675418135822945,3,13,862.0,-0.013668623104021803,-191.0,False
813930,81,Other services,0.37340492929224,0.11753812296091386,4,10,73.0,0.35976596563163965,0.09909638750926641,4,12,81.0,-0.013638963660600356,-8.0,False
532310,53,Real estate,0.18299648363106147,0.05152305764155383,4,10,187.0,0.16937235269746226,0.03928887374258231,4,12,183.0,-0.01362413093359921,4.0,False
458110,45,Retail trade - specialty,0.13607891533779018,0.02992273553246161,3,11,256.0,0.12252496107368607,0.018585708696918904,1,12,254.0,-0.013553954264104107,2.0,True
624190,62,Health care & social assistance,0.10379488890638233,0.04120343381531158,3,11,322.0,0.0902505775867373,0.03189975466982116,3,13,318.0,-0.013544311319645036,4.0,False
622310,62,Health care & social assistance,0.04255334493432624,0.012882775733088632,3,11,657.0,0.029046688838544096,0.007832295470099069,3,13,838.0,-0.013506656095782145,-181.0,False
321999,32,Manufacturing - paper/chemicals,0.05618844044280838,0.009225047854981006,2,11,533.0,0.04279119152538487,0.009880052064330661,3,13,617.0,-0.013397248917423513,-84.0,True
334290,33,Manufacturing - metals/machinery,0.032458969736672706,0.00961283554548074,4,10,775.0,0.019094568560806196,0.003906327496671233,4,12,959.0,-0.01336440117586651,-184.0,False
513130,51,Information,0.061556380160490164,0.01875452772253254,3,11,496.0,0.04820626138333945,0.008126715181274209,4,12,562.0,-0.013350118777150713,-66.0,True
456110,45,Retail trade - specialty,0.055150811603946755,0.020100503654000016,3,11,540.0,0.04194520994104244,0.009276984946257675,3,13,628.0,-0.013205601662904312,-88.0,False
541713,54,Professional & technical services,0.06952102032531918,0.025949035620051696,3,11,453.0,0.056554404824978095,0.02083929240443367,3,13,477.0,-0.012966615500341082,-24.0,False
812210,81,Other services,0.07388338188690628,0.02494704265203025,4,10,429.0,0.060958832788761345,0.020914327484933038,4,12,445.0,-0.012924549098144937,-16.0,False
621498,62,Health care & social assistance,0.05041068279996796,0.017455540443413322,3,11,586.0,0.03756434030676319,0.007764677284126242,4,12,692.0,-0.012846342493204765,-106.0,True
221310,22,Utilities,0.06951804911328725,0.0266548393013374,3,11,454.0,0.056921629808923596,0.017694594966772406,3,13,471.0,-0.012596419304363657,-17.0,False
331511,33,Manufacturing - metals/machinery,0.06453283264205488,0.02492882889472376,4,10,476.0,0.05195545541742511,0.01217466396930623,3,13,510.0,-0.012577377224629767,-34.0,True
424610,42,Wholesale trade,0.03553295790827323,0.00986886178588676,4,10,734.0,0.022979142377337624,0.00426995203693406,3,13,927.0,-0.012553815530935607,-193.0,True
531312,53,Real estate,0.06261841516816971,0.016460497010616186,4,10,483.0,0.05010562595208947,0.012217687187465468,3,13,523.0,-0.01251278921608024,-40.0,True
562219,56,Administrative & waste services,0.05320407721802594,0.012144706656703818,3,11,558.0,0.04071109881418834,0.012551581676694346,3,13,653.0,-0.012492978403837597,-95.0,False
522210,52,Finance & insurance,0.06261305462575617,0.021326748599388427,4,10,484.0,0.05014559567211553,0.014444234158978109,4,12,521.0,-0.01246745895364064,-37.0,False
488510,48,Transportation,0.03543736139498385,0.010266918996221636,4,10,735.0,0.023016749300786194,0.005021101571056156,4,12,924.0,-0.012420612094197658,-189.0,False
311999,31,Manufacturing - food/textiles,0.05366979617766259,0.014216753508117652,4,10,553.0,0.041252755820109704,0.012967722556463689,3,13,643.0,-0.012417040357552887,-90.0,True
